,ID,project,lab,composite,dataType,view,cell,treatment,antibody,control,dataVersion,dccAccession,controlId,quality,tableName,type,md5sum,size
71,wgEncodeAwgTfbsHaibA549Zbtb33V0422111Etoh02UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,A549,EtOH_0.02pct,ZBTB33,,ENCODEMar2012Freeze,wgEncodeEH002295,SL6021,good,wgEncodeAwgTfbsHaibA549Zbtb33V0422111Etoh02UniPk,narrowPeak,ee049a8f0b9a0eafdf9e430bdbb2c1ab,179K
72,wgEncodeAwgTfbsHaibEcc1CtcfcV0416102Dm002p1hUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,ECC-1,DMSO_0.02pct,CTCF_(SC-5916),,ENCODEMar2012Freeze,wgEncodeEH002300,SL1882,good,wgEncodeAwgTfbsHaibEcc1CtcfcV0416102Dm002p1hUniPk,narrowPeak,95f038f03f06ce17ce6007f9810f9a63,492K
73,wgEncodeAwgTfbsHaibEcc1EraaV0416102Bpa1hUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,ECC-1,BPA_100nM,ERalpha_a,,ENCODEMar2012Freeze,wgEncodeEH002313,SL1034,good,wgEncodeAwgTfbsHaibEcc1EraaV0416102Bpa1hUniPk,narrowPeak,97daabbac6e73bcc1615da0894b79c1c,113K
74,wgEncodeAwgTfbsHaibEcc1EralphaaV0416102Est10nm1hUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,ECC-1,Estradiol_10nM,ERalpha_a,,ENCODEMar2012Freeze,wgEncodeEH001536,SL1034,good,wgEncodeAwgTfbsHaibEcc1EralphaaV0416102Est10nm1hUniPk,narrowPeak,bed676a495fa3ced6fdf32568e8e8ffb,383K
75,wgEncodeAwgTfbsHaibEcc1EralphaaV0416102Gen1hUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,ECC-1,Genistein_100nM,ERalpha_a,,ENCODEMar2012Freeze,wgEncodeEH001575,SL1034,good,wgEncodeAwgTfbsHaibEcc1EralphaaV0416102Gen1hUniPk,narrowPeak,4e1a698f227b436b991aa7cd1895deb9,252K
76,wgEncodeAwgTfbsHaibEcc1Foxa1sc6553V0416102Dm002p1hUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,ECC-1,DMSO_0.02pct,FOXA1_(SC-6553),,ENCODEMar2012Freeze,wgEncodeEH001586,SL1882,good,wgEncodeAwgTfbsHaibEcc1Foxa1sc6553V0416102Dm002p1hUniPk,narrowPeak,d15ef15e94851cbfd1b3f966455e0c71,130K
77,wgEncodeAwgTfbsHaibEcc1GrV0416102Dex100nmUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,ECC-1,DEX_100nM,GR,,ENCODEMar2012Freeze,wgEncodeEH001540,SL1035,good,wgEncodeAwgTfbsHaibEcc1GrV0416102Dex100nmUniPk,narrowPeak,6982fbcb3e644195796b6e8f1680acd3,212K
78,wgEncodeAwgTfbsHaibEcc1Pol2V0416102Dm002p1hUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,ECC-1,DMSO_0.02pct,Pol2,,ENCODEMar2012Freeze,wgEncodeEH001572,SL1882,good,wgEncodeAwgTfbsHaibEcc1Pol2V0416102Dm002p1hUniPk,narrowPeak,80b37592cbedef485ca0f9171cfa723b,409K
79,wgEncodeAwgTfbsHaibGm12878Atf2sc81188V0422111UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,ATF2_(SC-81188),,ENCODEMar2012Freeze,wgEncodeEH002306,SL6022,good,wgEncodeAwgTfbsHaibGm12878Atf2sc81188V0422111UniPk,narrowPeak,d85bd9c81ecb4841632d70b537c82a1c,455K
80,wgEncodeAwgTfbsHaibGm12878Atf3Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,ATF3,,ENCODEMar2012Freeze,wgEncodeEH001562,SL1613,caution,wgEncodeAwgTfbsHaibGm12878Atf3Pcr1xUniPk,narrowPeak,788aaa2184eadd8fae39ba4418785e8e,34K
81,wgEncodeAwgTfbsHaibGm12878BatfPcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,BATF,,ENCODEMar2012Freeze,wgEncodeEH001479,SL516,good,wgEncodeAwgTfbsHaibGm12878BatfPcr1xUniPk,narrowPeak,a99dc8c74c2848c9122d5b2b30a71ce8,619K
82,wgEncodeAwgTfbsHaibGm12878Bcl11aPcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,BCL11A,,ENCODEMar2012Freeze,wgEncodeEH001486,SL516,good,wgEncodeAwgTfbsHaibGm12878Bcl11aPcr1xUniPk,narrowPeak,6d904fec1638094c4987701fe3122798,341K
83,wgEncodeAwgTfbsHaibGm12878Bcl3V0416101UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,BCL3,,ENCODEMar2012Freeze,wgEncodeEH001658,SL1613,good,wgEncodeAwgTfbsHaibGm12878Bcl3V0416101UniPk,narrowPeak,4cabbe15358fe0e3d6da42f3501e90ef,294K
84,wgEncodeAwgTfbsHaibGm12878Bclaf101388V0416101UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,BCLAF1_(SC-101388),,ENCODEMar2012Freeze,wgEncodeEH001563,SL1395,good,wgEncodeAwgTfbsHaibGm12878Bclaf101388V0416101UniPk,narrowPeak,7e7aeae231be02b6b483187e07bb0516,118K
85,wgEncodeAwgTfbsHaibGm12878Cebpbsc150V0422111UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,CEBPB_(SC-150),,ENCODEMar2012Freeze,wgEncodeEH003212,SL6022,caution,wgEncodeAwgTfbsHaibGm12878Cebpbsc150V0422111UniPk,narrowPeak,15d87d5d910b01775124b3c5a77e68e1,129K
86,wgEncodeAwgTfbsHaibGm12878Ebf1sc137065Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,EBF1_(SC-137065),,ENCODEMar2012Freeze,wgEncodeEH001480,SL516,good,wgEncodeAwgTfbsHaibGm12878Ebf1sc137065Pcr1xUniPk,narrowPeak,2e45813569329da98dfe77c40d4a2473,693K
87,wgEncodeAwgTfbsHaibGm12878Egr1Pcr2xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,Egr-1,,ENCODEMar2012Freeze,wgEncodeEH002328,SL218,good,wgEncodeAwgTfbsHaibGm12878Egr1Pcr2xUniPk,narrowPeak,237896d5d007e9cf9e09e6e40e7959cc,415K
88,wgEncodeAwgTfbsHaibGm12878Elf1sc631V0416101UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,ELF1_(SC-631),,ENCODEMar2012Freeze,wgEncodeEH001617,SL1613,good,wgEncodeAwgTfbsHaibGm12878Elf1sc631V0416101UniPk,narrowPeak,b2ffc942c59f6aef1f3c7a2257955d87,453K
89,wgEncodeAwgTfbsHaibGm12878Ets1Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,ETS1,,ENCODEMar2012Freeze,wgEncodeEH001564,SL1613,good,wgEncodeAwgTfbsHaibGm12878Ets1Pcr1xUniPk,narrowPeak,316a34e393a145b971b8b27958ea2a00,81K
90,wgEncodeAwgTfbsHaibGm12878Foxm1sc502V0422111UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,FOXM1_(SC-502),,ENCODEMar2012Freeze,wgEncodeEH002529,SL6022,good,wgEncodeAwgTfbsHaibGm12878Foxm1sc502V0422111UniPk,narrowPeak,8ed740a4e911557a12cb092a02f0dbd7,439K
91,wgEncodeAwgTfbsHaibGm12878GabpPcr2xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,GABP,,ENCODEMar2012Freeze,wgEncodeEH001462,SL217,good,wgEncodeAwgTfbsHaibGm12878GabpPcr2xUniPk,narrowPeak,22dae31dcfafc0bd8d6020994b504b41,163K
92,wgEncodeAwgTfbsHaibGm12878Irf4sc6059Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,IRF4_(SC-6059),,ENCODEMar2012Freeze,wgEncodeEH001484,SL516,good,wgEncodeAwgTfbsHaibGm12878Irf4sc6059Pcr1xUniPk,narrowPeak,87c3ad44e4101f90d210fd59dced2ef8,351K
93,wgEncodeAwgTfbsHaibGm12878Mef2aPcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,MEF2A,,ENCODEMar2012Freeze,wgEncodeEH001565,SL1613,good,wgEncodeAwgTfbsHaibGm12878Mef2aPcr1xUniPk,narrowPeak,607f37c95b184f5b9e3ccc87d2512d42,334K
94,wgEncodeAwgTfbsHaibGm12878Mef2csc13268V0416101UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,MEF2C_(SC-13268),,ENCODEMar2012Freeze,wgEncodeEH001648,SL1613,good,wgEncodeAwgTfbsHaibGm12878Mef2csc13268V0416101UniPk,narrowPeak,fd9f5ebda15eb65e78a18474270c393b,177K
95,wgEncodeAwgTfbsHaibGm12878Mta3sc81325V0422111UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,MTA3_(SC-81325),,ENCODEMar2012Freeze,wgEncodeEH002329,SL6022,good,wgEncodeAwgTfbsHaibGm12878Mta3sc81325V0422111UniPk,narrowPeak,7fd8a1c54141583da515fe4f3bef61da,272K
96,wgEncodeAwgTfbsHaibGm12878Nfatc1sc17834V0422111UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,NFATC1_(SC-17834),,ENCODEMar2012Freeze,wgEncodeEH002307,SL6022,good,wgEncodeAwgTfbsHaibGm12878Nfatc1sc17834V0422111UniPk,narrowPeak,599bd16c84ab4c32a281f6fa0fdfe6d5,230K
97,wgEncodeAwgTfbsHaibGm12878Nficsc81335V0422111UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,NFIC_(SC-81335),,ENCODEMar2012Freeze,wgEncodeEH002343,SL6022,good,wgEncodeAwgTfbsHaibGm12878Nficsc81335V0422111UniPk,narrowPeak,21deb64b76fb5611bc77816af49b94f9,595K
98,wgEncodeAwgTfbsHaibGm12878NrsfPcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,NRSF,,ENCODEMar2012Freeze,wgEncodeEH002314,SL1394,good,wgEncodeAwgTfbsHaibGm12878NrsfPcr1xUniPk,narrowPeak,f335b6d00a920088934076b85e270f4d,140K
99,wgEncodeAwgTfbsHaibGm12878P300Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,p300,,ENCODEMar2012Freeze,wgEncodeEH001487,SL516,good,wgEncodeAwgTfbsHaibGm12878P300Pcr1xUniPk,narrowPeak,b1fe2f05587d28dc358d85df670647e7,113K
100,wgEncodeAwgTfbsHaibGm12878Pax5c20Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,PAX5-C20,,ENCODEMar2012Freeze,wgEncodeEH001489,SL678,good,wgEncodeAwgTfbsHaibGm12878Pax5c20Pcr1xUniPk,narrowPeak,b19090f1655541ce0751d85a7ec8fb8a,479K
101,wgEncodeAwgTfbsHaibGm12878Pax5n19Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,PAX5-N19,,ENCODEMar2012Freeze,wgEncodeEH001495,SL678,good,wgEncodeAwgTfbsHaibGm12878Pax5n19Pcr1xUniPk,narrowPeak,4b31d9250b699fc4d4dbcd389c66e171,375K
102,wgEncodeAwgTfbsHaibGm12878Pbx3Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,Pbx3,,ENCODEMar2012Freeze,wgEncodeEH001477,SL516,good,wgEncodeAwgTfbsHaibGm12878Pbx3Pcr1xUniPk,narrowPeak,88e0e2cf616631966772331da4af9b93,251K
103,wgEncodeAwgTfbsHaibGm12878Pmlsc71910V0422111UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,PML_(SC-71910),,ENCODEMar2012Freeze,wgEncodeEH002308,SL6022,good,wgEncodeAwgTfbsHaibGm12878Pmlsc71910V0422111UniPk,narrowPeak,1494a0cc69af27f4f0f01b365d611703,335K
104,wgEncodeAwgTfbsHaibGm12878Pol24h8Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,Pol2-4H8,,ENCODEMar2012Freeze,wgEncodeEH001517,SL517,good,wgEncodeAwgTfbsHaibGm12878Pol24h8Pcr1xUniPk,narrowPeak,082a310af9c83fef5b888f03feac6809,404K
105,wgEncodeAwgTfbsHaibGm12878Pol2Pcr2xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,Pol2,,ENCODEMar2012Freeze,wgEncodeEH001463,SL217,good,wgEncodeAwgTfbsHaibGm12878Pol2Pcr2xUniPk,narrowPeak,03fc729984b726d0e08ad98756d3b8c6,577K
106,wgEncodeAwgTfbsHaibGm12878Pou2f2Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,POU2F2,,ENCODEMar2012Freeze,wgEncodeEH001475,SL516,good,wgEncodeAwgTfbsHaibGm12878Pou2f2Pcr1xUniPk,narrowPeak,abd6c68743e8cc300957402d79ae145c,515K
107,wgEncodeAwgTfbsHaibGm12878Pu1Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,PU.1,,ENCODEMar2012Freeze,wgEncodeEH001476,SL516,good,wgEncodeAwgTfbsHaibGm12878Pu1Pcr1xUniPk,narrowPeak,98b097cb283210728679f1d655c670e6,878K
108,wgEncodeAwgTfbsHaibGm12878Rad21V0416101UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,Rad21,,ENCODEMar2012Freeze,wgEncodeEH001640,SL1613,good,wgEncodeAwgTfbsHaibGm12878Rad21V0416101UniPk,narrowPeak,1347a07d0debfc95c0284a684f88a99d,767K
109,wgEncodeAwgTfbsHaibGm12878Runx3sc101553V0422111UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,RUNX3_(SC-101553),,ENCODEMar2012Freeze,wgEncodeEH002330,SL6022,good,wgEncodeAwgTfbsHaibGm12878Runx3sc101553V0422111UniPk,narrowPeak,8466ca4a197e73125ddb701e25ca0428,1.3M
110,wgEncodeAwgTfbsHaibGm12878RxraPcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,RXRA,,ENCODEMar2012Freeze,wgEncodeEH001541,SL1394,good,wgEncodeAwgTfbsHaibGm12878RxraPcr1xUniPk,narrowPeak,7bd3261c81c52644bcb454df052e9c86,33K
111,wgEncodeAwgTfbsHaibGm12878Six5Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,SIX5,,ENCODEMar2012Freeze,wgEncodeEH001542,SL1394,good,wgEncodeAwgTfbsHaibGm12878Six5Pcr1xUniPk,narrowPeak,09a7e24070419c9a831e2ebb1406297c,98K
112,wgEncodeAwgTfbsHaibGm12878Sp1Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,SP1,,ENCODEMar2012Freeze,wgEncodeEH001496,SL517,good,wgEncodeAwgTfbsHaibGm12878Sp1Pcr1xUniPk,narrowPeak,706689cec1323578aec2b7febdb34c4a,350K
113,wgEncodeAwgTfbsHaibGm12878SrfPcr2xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,SRF,,ENCODEMar2012Freeze,wgEncodeEH001464,SL217,caution,wgEncodeAwgTfbsHaibGm12878SrfPcr2xUniPk,narrowPeak,bf9b61a2c19ff8764af35847ecbd5828,180K
114,wgEncodeAwgTfbsHaibGm12878Stat5asc74442V0422111UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,STAT5A_(SC-74442),,ENCODEMar2012Freeze,wgEncodeEH002321,SL6022,good,wgEncodeAwgTfbsHaibGm12878Stat5asc74442V0422111UniPk,narrowPeak,fe8ad7bbfb891b7dc983fe25403ee461,162K
115,wgEncodeAwgTfbsHaibGm12878Taf1Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,TAF1,,ENCODEMar2012Freeze,wgEncodeEH001478,SL516,good,wgEncodeAwgTfbsHaibGm12878Taf1Pcr1xUniPk,narrowPeak,057c02e1eed2dfa3ad9e3deb457a6023,276K
116,wgEncodeAwgTfbsHaibGm12878Tcf12Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,TCF12,,ENCODEMar2012Freeze,wgEncodeEH001485,SL516,good,wgEncodeAwgTfbsHaibGm12878Tcf12Pcr1xUniPk,narrowPeak,b0d48cc401b6f20ae39b7563bc2ba1b5,386K
117,wgEncodeAwgTfbsHaibGm12878Tcf3Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,TCF3_(SC-349),,ENCODEMar2012Freeze,wgEncodeEH002315,SL1394,good,wgEncodeAwgTfbsHaibGm12878Tcf3Pcr1xUniPk,narrowPeak,ffcfb74ab036089ef1f88597f44c8844,303K
118,wgEncodeAwgTfbsHaibGm12878Usf1Pcr2xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,USF-1,,ENCODEMar2012Freeze,wgEncodeEH001468,SL217,good,wgEncodeAwgTfbsHaibGm12878Usf1Pcr2xUniPk,narrowPeak,2c9ab4a74f91fe869c8f5a1780838ec7,209K
119,wgEncodeAwgTfbsHaibGm12878Yy1sc281Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,YY1_(SC-281),,ENCODEMar2012Freeze,wgEncodeEH001657,SL1394,good,wgEncodeAwgTfbsHaibGm12878Yy1sc281Pcr1xUniPk,narrowPeak,41b1520fb5e6e6df7c47be550abff3db,599K
120,wgEncodeAwgTfbsHaibGm12878Zbtb33Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,ZBTB33,,ENCODEMar2012Freeze,wgEncodeEH001488,SL516,good,wgEncodeAwgTfbsHaibGm12878Zbtb33Pcr1xUniPk,narrowPeak,b6415fce4a461600a5b89ca06f17e3fe,45K
121,wgEncodeAwgTfbsHaibGm12878Zeb1sc25388V0416102UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,ZEB1_(SC-25388),,ENCODEMar2012Freeze,wgEncodeEH001645,SL1394,good,wgEncodeAwgTfbsHaibGm12878Zeb1sc25388V0416102UniPk,narrowPeak,09d3074baf85c0716ffb0f980244139b,95K
122,wgEncodeAwgTfbsHaibGm12891Pax5c20V0416101UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12891,None,PAX5-C20,,ENCODEMar2012Freeze,wgEncodeEH001545,SL1782,good,wgEncodeAwgTfbsHaibGm12891Pax5c20V0416101UniPk,narrowPeak,388b443ba6bd6b73a304efb8d2bc8268,62K
123,wgEncodeAwgTfbsHaibGm12891Pol24h8Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12891,None,Pol2-4H8,,ENCODEMar2012Freeze,wgEncodeEH001523,SL817,good,wgEncodeAwgTfbsHaibGm12891Pol24h8Pcr1xUniPk,narrowPeak,89ea5bbc912c0eaf7240779aa2f2d939,328K
124,wgEncodeAwgTfbsHaibGm12891Pol2Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12891,None,Pol2,,ENCODEMar2012Freeze,wgEncodeEH001522,SL817,good,wgEncodeAwgTfbsHaibGm12891Pol2Pcr1xUniPk,narrowPeak,ea76bdc75c150a07506b9d6c8699b310,396K
125,wgEncodeAwgTfbsHaibGm12891Pou2f2Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12891,None,POU2F2,,ENCODEMar2012Freeze,wgEncodeEH001520,SL817,good,wgEncodeAwgTfbsHaibGm12891Pou2f2Pcr1xUniPk,narrowPeak,385d0bacfd927f2e2c278ff8dea04460,288K
126,wgEncodeAwgTfbsHaibGm12891Pu1Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12891,None,PU.1,,ENCODEMar2012Freeze,wgEncodeEH001521,SL817,good,wgEncodeAwgTfbsHaibGm12891Pu1Pcr1xUniPk,narrowPeak,d8bfb04b358ac75d6ccf09484dff20c5,1.2M
127,wgEncodeAwgTfbsHaibGm12891Taf1Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12891,None,TAF1,,ENCODEMar2012Freeze,wgEncodeEH001524,SL817,good,wgEncodeAwgTfbsHaibGm12891Taf1Pcr1xUniPk,narrowPeak,e0a2bb5a1640a0a6c70bfb7643ecb850,297K
128,wgEncodeAwgTfbsHaibGm12891Yy1sc281V0416101UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12891,None,YY1_(SC-281),,ENCODEMar2012Freeze,wgEncodeEH001573,SL1782,good,wgEncodeAwgTfbsHaibGm12891Yy1sc281V0416101UniPk,narrowPeak,d78a910f565d14131950aac5b3ca5fb9,274K
129,wgEncodeAwgTfbsHaibGm12892Pax5c20V0416101UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12892,None,PAX5-C20,,ENCODEMar2012Freeze,wgEncodeEH001546,SL1783,good,wgEncodeAwgTfbsHaibGm12892Pax5c20V0416101UniPk,narrowPeak,6f5a69ad87376d5bcf40ddf69d1445b2,195K
130,wgEncodeAwgTfbsHaibGm12892Pol24h8V0416102UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12892,None,Pol2-4H8,,ENCODEMar2012Freeze,wgEncodeEH001512,SL818,good,wgEncodeAwgTfbsHaibGm12892Pol24h8V0416102UniPk,narrowPeak,955b3fd2c17e15be374768e873a579dc,357K
131,wgEncodeAwgTfbsHaibGm12892Pol2V0416102UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12892,None,Pol2,,ENCODEMar2012Freeze,wgEncodeEH001511,SL818,good,wgEncodeAwgTfbsHaibGm12892Pol2V0416102UniPk,narrowPeak,df9e7654d54b7e2fd3c3761d507f9f09,412K
132,wgEncodeAwgTfbsHaibGm12892Taf1V0416102UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12892,None,TAF1,,ENCODEMar2012Freeze,wgEncodeEH001513,SL818,good,wgEncodeAwgTfbsHaibGm12892Taf1V0416102UniPk,narrowPeak,a6e16b9a15532e112ed0ce87aa5d3e33,206K
133,wgEncodeAwgTfbsHaibGm12892Yy1V0416101UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12892,None,YY1,,ENCODEMar2012Freeze,wgEncodeEH001609,SL1783,good,wgEncodeAwgTfbsHaibGm12892Yy1V0416101UniPk,narrowPeak,251cca7d4c4ef7b200a0570eadd6b10b,308K
134,wgEncodeAwgTfbsHaibH1hescAtf2sc81188V0422111UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,ATF2_(SC-81188),,ENCODEMar2012Freeze,wgEncodeEH002316,SL6018,good,wgEncodeAwgTfbsHaibH1hescAtf2sc81188V0422111UniPk,narrowPeak,323dd9b0b30f827b9de9a9c1f8fd9f31,116K
135,wgEncodeAwgTfbsHaibH1hescAtf3V0416102UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,ATF3,,ENCODEMar2012Freeze,wgEncodeEH001566,SL1398,good,wgEncodeAwgTfbsHaibH1hescAtf3V0416102UniPk,narrowPeak,8b2036d7310683867cb7b2c2e6e67f2c,125K
136,wgEncodeAwgTfbsHaibH1hescBcl11aPcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,BCL11A,,ENCODEMar2012Freeze,wgEncodeEH001527,SL1398,good,wgEncodeAwgTfbsHaibH1hescBcl11aPcr1xUniPk,narrowPeak,55dd6571e7e61198c4b8e601b255ac78,52K
137,wgEncodeAwgTfbsHaibH1hescCtcfsc5916V0416102UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,CTCF_(SC-5916),,ENCODEMar2012Freeze,wgEncodeEH001649,SL1398,good,wgEncodeAwgTfbsHaibH1hescCtcfsc5916V0416102UniPk,narrowPeak,bdf0645c05ff33558da317b4ef702277,1.1M
138,wgEncodeAwgTfbsHaibH1hescEgr1V0416102UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,Egr-1,,ENCODEMar2012Freeze,wgEncodeEH001538,SL1398,good,wgEncodeAwgTfbsHaibH1hescEgr1V0416102UniPk,narrowPeak,5e9d13302f35a4fb79efbd6389e277f7,195K
139,wgEncodeAwgTfbsHaibH1hescFosl1sc183V0416102UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,FOSL1_(SC-183),,ENCODEMar2012Freeze,wgEncodeEH001660,SL1398,good,wgEncodeAwgTfbsHaibH1hescFosl1sc183V0416102UniPk,narrowPeak,a28b39cafad9eec21ec130443058d45d,23K
